user_id,age,employment_type,monthly_income,credit_score,purchase_amount,product_category,bnpl_installments,repayment_delay_days,missed_payments,default_flag,app_usage_frequency,location,transaction_date,debt_to_income_ratio,risk_score,customer_segment
9634,27,Salaried,44250.68,475,5000,Sports,3,15,2,1,1.77,Australia,11/28/2024,0.112992614,220,High Risk
9635,27,Self-Employed,60368.75,620,5000,Beauty,12,0,0,0,5.31,Australia,6/14/2023,0.082824309,92,Medium Risk
9636,19,Unemployed,8183.56,302,1699.56,Electronics,3,9,1,0,7.45,Germany,3/25/2023,0.207679787,257.2,High Risk
9637,30,Student,18933.07,370,1895.46,Fashion,9,0,0,1,9.01,USA,8/5/2024,0.100113716,192,High Risk
9638,30,Salaried,64753.18,618,5000,Beauty,9,1,0,0,3.21,UK,10/14/2024,0.077216285,94.8,Medium Risk
9639,45,Self-Employed,55341.72,622,5000,Home,6,0,0,0,6.83,Canada,6/25/2023,0.090347752,91.2,Medium Risk
9640,21,Salaried,29100.85,440,5000,Fashion,12,1,0,1,2.38,UK,10/30/2024,0.171816287,166,High Risk
9641,31,Student,12829.23,348,5000,Sports,6,22,1,1,3.42,Germany,8/15/2024,0.389735004,264.8,High Risk
9642,52,Unemployed,12135.35,362,2359.32,Beauty,9,1,0,0,1.34,USA,7/30/2024,0.194417137,197.2,High Risk
9643,44,Unemployed,11931.85,361,3149.53,Home,3,17,1,1,9.13,Canada,1/25/2023,0.263959906,249.6,High Risk
9644,22,Unemployed,5225.99,349,731.05,Beauty,3,3,0,0,6.06,UK,6/3/2023,0.139887371,206.4,High Risk
9645,46,Salaried,73307.29,690,5000,Sports,9,0,0,0,6.56,USA,1/10/2023,0.068206041,64,Medium Risk
9646,20,Student,10990.08,434,2082.8,Sports,3,8,0,1,7.85,India,9/24/2024,0.189516364,182.4,High Risk
9647,21,Student,9482,301,2146.61,Electronics,6,14,1,1,3.68,India,1/15/2023,0.226387893,267.6,High Risk
9648,25,Student,17222.85,387,4165.63,Electronics,3,11,1,1,7.79,Germany,1/12/2023,0.241866474,227.2,High Risk
9649,25,Salaried,23990.18,417,5000,Beauty,3,6,1,0,8.43,UK,4/7/2023,0.208418611,205.2,High Risk
9650,49,Unemployed,15564.7,376,4933.76,Sports,12,7,1,1,8.45,Canada,3/10/2023,0.316983944,223.6,High Risk
9651,57,Self-Employed,66611.11,633,5000,Sports,12,2,0,0,1.11,India,4/16/2023,0.075062553,90.8,Medium Risk
9652,29,Self-Employed,54596.99,539,4347.04,Sports,9,1,0,1,8.5,UK,8/4/2024,0.079620507,126.4,High Risk
9653,27,Unemployed,5000,300,2075.45,Home,9,8,2,0,8.44,India,12/27/2024,0.41509,276,High Risk
9654,22,Unemployed,8431.61,309,2954.73,Electronics,6,6,1,0,6.9,Australia,10/11/2024,0.350434852,248.4,High Risk
9655,42,Salaried,62439.76,599,1436.42,Home,3,15,1,0,2.54,Canada,2/6/2023,0.023004893,150.4,Medium Risk
9656,55,Unemployed,17994.01,300,5000,Electronics,9,5,2,0,9.46,India,7/25/2024,0.277870247,270,High Risk
9657,20,Student,10164.47,300,2809.09,Electronics,3,11,1,0,7.28,India,4/26/2023,0.276363647,262,High Risk
9658,51,Self-Employed,111109.28,806,5000,Home,3,9,1,0,4.2,UK,6/27/2023,0.045000742,55.6,Low Risk
9659,22,Self-Employed,70949.5,618,5000,Sports,3,6,1,0,8.21,Germany,4/6/2023,0.07047266,124.8,Medium Risk
9660,31,Unemployed,7942.21,353,1556.37,Home,3,19,1,0,6.03,Australia,1/12/2023,0.195961829,256.8,High Risk
9661,32,Unemployed,9638.5,300,4560.83,Electronics,9,18,1,1,1.96,Australia,11/27/2024,0.473188774,276,High Risk
9662,41,Self-Employed,90385.47,798,5000,Electronics,9,2,0,0,9.7,USA,6/13/2023,0.055318626,24.8,Low Risk
9663,41,Self-Employed,81237.44,676,5000,Electronics,9,5,1,0,4.82,India,7/24/2024,0.061547976,99.6,Medium Risk
9664,56,Salaried,61044.48,541,5000,Fashion,9,8,3,1,5.75,UK,5/25/2023,0.081907488,199.6,High Risk
9665,26,Salaried,65440.39,576,5000,Electronics,6,18,1,0,3.75,Australia,3/1/2023,0.076405413,165.6,Medium Risk
9666,42,Unemployed,12686.34,310,4119.44,Electronics,3,12,1,0,7.14,Germany,10/13/2024,0.324714614,260,High Risk
9667,54,Student,8362.26,300,3176.32,Fashion,12,13,1,1,4.17,Canada,9/5/2024,0.3798399,266,High Risk
9668,59,Salaried,17728.61,332,3829.67,Beauty,3,4,0,0,7.98,Australia,6/9/2023,0.216016371,215.2,High Risk
9669,44,Student,16845.94,300,5000,Fashion,3,13,4,1,8.77,USA,10/30/2024,0.296807421,326,High Risk
9670,31,Self-Employed,92859.76,627,5000,Fashion,9,23,4,1,6.96,USA,11/12/2024,0.053844636,215.2,Medium Risk
9671,53,Unemployed,12604.28,307,1823.27,Sports,9,14,1,1,8.96,USA,6/2/2023,0.144654832,265.2,High Risk
9672,30,Salaried,42721.19,444,5000,Sports,9,1,2,1,7.64,India,11/18/2024,0.117037938,204.4,High Risk
9673,33,Unemployed,11670.86,369,3925.02,Fashion,12,1,0,0,9.9,India,11/23/2024,0.336309407,194.4,High Risk
9674,51,Salaried,40986.82,482,5000,Beauty,9,5,0,0,8.78,Australia,9/1/2024,0.121990435,157.2,High Risk
9675,42,Self-Employed,94263.82,699,5000,Electronics,9,11,3,0,9.42,USA,3/20/2023,0.05304262,142.4,Medium Risk
9676,42,Student,13451.7,373,3411.43,Fashion,9,18,1,1,3.83,Germany,8/17/2024,0.253605864,246.8,High Risk
9677,49,Unemployed,13160.84,391,5000,Fashion,9,0,0,1,6.76,UK,12/12/2024,0.37991496,183.6,High Risk
9678,46,Unemployed,18863.06,329,2678.38,Home,6,1,0,1,6.56,USA,5/29/2023,0.141990748,210.4,High Risk
9679,52,Unemployed,7301.92,300,1720.49,Home,9,9,2,1,8.83,India,9/5/2024,0.23562159,278,High Risk
9680,45,Student,25495.53,376,5000,Beauty,9,8,1,0,1.91,Australia,8/11/2024,0.196112809,225.6,High Risk
9681,20,Salaried,34386.44,465,781.44,Home,3,4,0,0,7.66,UK,6/11/2023,0.022725237,162,High Risk
9682,27,Unemployed,15702.11,357,5000,Sports,3,20,1,1,4.89,UK,6/24/2023,0.318428542,257.2,High Risk
9683,44,Unemployed,14219.95,353,4875.69,Beauty,12,10,1,0,7.69,UK,5/6/2023,0.342876733,238.8,High Risk
9684,49,Salaried,74941.46,628,5000,Beauty,12,7,1,0,3.56,Canada,4/17/2023,0.066718743,122.8,Medium Risk
9685,37,Unemployed,5000,300,292.65,Fashion,3,3,0,0,6.57,UK,4/18/2023,0.05853,226,Medium Risk
9686,30,Student,8905.94,359,3940.84,Home,6,0,0,1,4.3,UK,4/14/2023,0.442495683,196.4,High Risk
9687,21,Self-Employed,66230.97,579,5000,Home,3,17,2,1,7.48,UK,12/6/2024,0.075493383,182.4,Medium Risk
9688,25,Salaried,43681.08,554,5000,Home,3,2,0,0,7.93,Germany,12/12/2024,0.114466034,122.4,Medium Risk
9689,22,Unemployed,8065.06,300,1600.13,Sports,9,12,2,1,4.72,Canada,3/11/2023,0.19840274,284,High Risk
9690,30,Unemployed,7244.47,300,1787.74,Home,9,17,3,1,3.85,Canada,8/27/2024,0.246773056,314,High Risk
9691,36,Self-Employed,47744.96,481,5000,Home,6,11,2,0,2.85,Canada,8/16/2024,0.104723095,209.6,High Risk
9692,54,Self-Employed,58201.67,487,5000,Home,3,13,1,1,6.92,Canada,2/28/2023,0.085908188,191.2,High Risk
9693,54,Self-Employed,55010.66,528,5000,Home,6,4,0,0,8.88,Australia,2/20/2023,0.090891474,136.8,High Risk
9694,46,Unemployed,5548.24,300,1279.04,Fashion,6,29,4,1,2.43,Germany,1/2/2023,0.230530763,358,High Risk
9695,59,Unemployed,7288.99,341,1717.09,Fashion,12,11,1,0,7.28,Germany,12/23/2024,0.235573104,245.6,High Risk
9696,32,Unemployed,8177.57,300,1610.43,Home,3,23,2,0,4.42,Canada,9/10/2024,0.196932585,306,High Risk
9697,29,Student,12103.99,363,3641.18,Fashion,9,0,0,0,6.62,USA,10/12/2024,0.300824769,194.8,High Risk
9698,32,Salaried,44935.13,526,5000,Beauty,9,5,0,0,2.45,Germany,11/9/2024,0.111271515,139.6,High Risk
9699,49,Student,13253.7,321,1289.3,Sports,3,2,0,1,8.03,Germany,4/22/2023,0.097278496,215.6,High Risk
9700,49,Salaried,39022.29,409,5000,Sports,6,7,1,1,1.87,Canada,7/29/2024,0.128131896,210.4,High Risk
9701,53,Student,12593.28,372,4560.6,Fashion,9,3,0,0,1.56,USA,1/13/2023,0.362145525,197.2,High Risk
9702,38,Unemployed,5853.7,300,116.51,Sports,9,20,2,0,3.55,Canada,12/10/2024,0.019903651,300,High Risk
9703,37,Self-Employed,25849.97,365,5000,Home,3,14,1,0,1.06,UK,8/27/2024,0.193423822,242,High Risk
9704,44,Self-Employed,85613.69,709,5000,Beauty,3,15,1,0,2.3,Canada,10/12/2024,0.058401875,106.4,Low Risk
9705,52,Student,19920.09,407,2906.85,Sports,12,10,1,0,8.98,India,7/28/2024,0.145925546,217.2,High Risk
9706,24,Student,15781.44,373,3587.11,Electronics,6,2,0,1,9.25,Australia,4/9/2023,0.227299283,194.8,High Risk
9707,39,Student,14289.53,308,4600.74,Home,12,16,3,1,3.5,India,4/18/2023,0.321965803,308.8,High Risk
9708,33,Student,12866.7,334,3062.71,Electronics,12,0,0,1,3.47,Canada,1/2/2023,0.238033839,206.4,High Risk
9709,46,Self-Employed,59554.92,596,5000,Sports,3,11,1,0,7,UK,8/1/2024,0.08395612,143.6,Medium Risk
9710,37,Unemployed,10439.11,358,3015.03,Beauty,12,3,0,1,8.79,USA,2/26/2023,0.288820599,202.8,High Risk
9711,24,Salaried,35179.51,397,5000,Electronics,12,17,1,1,2.01,Germany,12/11/2024,0.142128188,235.2,High Risk
9712,30,Self-Employed,82797.89,722,5000,Home,6,13,1,0,8.44,USA,10/14/2024,0.060388012,97.2,Low Risk
9713,39,Self-Employed,49849.36,485,5000,Sports,12,8,2,1,3.67,India,1/13/2023,0.10030219,202,High Risk
9714,50,Unemployed,14535.49,356,5000,Beauty,9,13,1,0,5.02,USA,6/29/2023,0.343985652,243.6,High Risk
9715,59,Unemployed,15402.54,300,1656.62,Fashion,9,12,2,1,8.14,Canada,6/26/2023,0.107554988,284,High Risk
9716,23,Student,11789.84,300,2056.93,Home,12,12,3,1,8.38,Australia,5/15/2023,0.17446632,304,High Risk
9717,41,Student,11750.07,337,4140.25,Electronics,9,12,1,0,6.45,USA,9/9/2024,0.352359603,249.2,High Risk
9718,40,Salaried,23612.23,432,4747.25,Electronics,6,1,0,1,7.47,Germany,6/27/2023,0.201050473,169.2,High Risk
9719,59,Self-Employed,64141.94,630,5000,Home,6,1,0,0,4.99,Canada,4/9/2023,0.077952117,90,Medium Risk
9720,36,Student,11303,368,4661.45,Electronics,9,0,0,1,9.83,UK,5/1/2023,0.41240821,192.8,High Risk
9721,18,Salaried,41815.78,502,5000,Fashion,9,16,1,1,2.11,Australia,11/19/2024,0.119572085,191.2,High Risk
9722,20,Salaried,45056.75,462,2990.76,Home,9,19,3,1,5.31,UK,3/31/2023,0.066377624,253.2,High Risk
9723,26,Salaried,67619.02,556,5000,Fashion,12,17,2,1,3.71,Canada,12/12/2024,0.073943692,191.6,Medium Risk
9724,34,Salaried,33185.62,512,5000,Home,9,3,1,0,1.72,USA,12/1/2024,0.150667669,161.2,High Risk
9725,41,Student,28684.13,403,5000,Fashion,6,2,0,1,5.8,India,9/23/2024,0.174312416,182.8,High Risk
9726,28,Self-Employed,64281.29,651,5000,Beauty,6,2,0,0,6.81,Canada,3/15/2023,0.077783131,83.6,Medium Risk
9727,18,Student,10808.33,350,3134.35,Fashion,6,0,0,1,5.33,USA,1/17/2023,0.289993921,200,High Risk
9728,48,Unemployed,15425.84,347,3847.09,Sports,12,13,2,0,5.35,UK,3/20/2023,0.249392578,267.2,High Risk
9729,45,Student,81281.53,714,5000,Electronics,6,0,0,0,9.36,Australia,12/16/2024,0.06151459,54.4,Low Risk
9730,18,Salaried,28802.9,434,5000,Electronics,12,13,1,0,7.86,USA,2/19/2023,0.173593631,212.4,High Risk
9731,48,Self-Employed,97601.32,808,5000,Home,9,1,0,0,5.2,Canada,1/17/2023,0.051228815,18.8,Low Risk
9732,49,Salaried,61995.56,597,100,Home,3,4,0,0,3.99,USA,9/4/2024,0.001613019,109.2,Medium Risk
9733,36,Unemployed,9915.96,317,4764.78,Home,3,4,1,1,2.84,USA,11/23/2024,0.480516259,241.2,High Risk
9734,25,Unemployed,11084.55,326,2573.67,Home,3,9,1,1,6.27,USA,4/17/2023,0.232185339,247.6,High Risk
9735,28,Unemployed,5564.83,300,2064.71,Beauty,12,14,1,1,4.38,USA,6/1/2023,0.371028405,268,High Risk
9736,59,Student,12038.8,320,601.43,Electronics,3,12,3,1,4.78,Australia,5/29/2023,0.049957637,296,High Risk
9737,50,Salaried,63348.74,639,5000,Sports,3,0,0,0,8.8,UK,7/4/2024,0.078928168,84.4,Medium Risk
9738,55,Unemployed,13280.28,335,5000,Fashion,6,0,0,1,8.65,Canada,7/28/2024,0.376498086,206,High Risk
9739,20,Self-Employed,35091.96,492,5000,Sports,9,2,0,0,3.95,Australia,11/4/2024,0.14248278,147.2,High Risk
9740,50,Student,13395.05,330,5000,Home,12,11,1,1,6.65,UK,11/12/2024,0.373272216,250,High Risk
9741,19,Student,13643.5,383,4126.37,Electronics,6,5,0,0,9.47,UK,2/22/2023,0.302442189,196.8,High Risk
9742,53,Unemployed,7438.41,362,2358.69,Electronics,9,0,0,0,4.32,Canada,8/29/2024,0.317095992,195.2,High Risk
9743,36,Salaried,35953.81,473,5000,Sports,6,3,0,1,4.78,USA,6/4/2023,0.13906732,156.8,High Risk
9744,57,Student,17754.94,391,5000,Electronics,6,19,1,1,5.93,India,11/11/2024,0.281611766,241.6,High Risk
9745,36,Unemployed,9481.12,333,5000,Home,12,1,0,0,9.26,UK,9/7/2024,0.527363856,208.8,High Risk
9746,55,Student,12878.75,320,5000,Home,6,0,0,0,5.82,Australia,3/15/2023,0.388236436,212,High Risk
9747,27,Self-Employed,57086.22,587,5000,Beauty,3,14,1,0,7.77,Australia,6/24/2023,0.087586812,153.2,Medium Risk
9748,21,Salaried,17157.48,358,5000,Beauty,9,19,2,1,8.71,USA,1/25/2023,0.291418087,274.8,High Risk
9749,57,Unemployed,12172.21,342,4553.61,Fashion,3,3,0,0,2.51,Canada,10/17/2024,0.374098869,209.2,High Risk
9750,43,Salaried,68601.36,554,5000,Beauty,9,13,2,0,6.36,Germany,11/14/2024,0.072884852,184.4,Medium Risk
9751,26,Self-Employed,66722.42,680,5000,Fashion,6,2,0,0,7.05,Germany,12/8/2024,0.07493733,72,Medium Risk
9752,30,Student,7631.09,380,4326.4,Beauty,9,1,0,0,1.43,India,6/25/2023,0.56694391,190,High Risk
9753,43,Self-Employed,103034.86,813,5000,Electronics,3,21,1,0,8.58,Australia,4/3/2023,0.048527265,76.8,Low Risk
9754,23,Student,8110.03,335,3224.31,Beauty,3,11,1,0,7.9,UK,2/20/2023,0.397570663,248,High Risk
9755,46,Unemployed,18615.53,398,5000,Fashion,9,0,0,1,7.52,Germany,7/8/2024,0.268592944,180.8,High Risk
9756,27,Student,19463.72,310,5000,Electronics,12,13,2,1,2.53,USA,11/17/2024,0.2568882,282,High Risk
9757,59,Unemployed,8507.74,300,3069.44,Electronics,9,13,1,0,1.64,Canada,7/28/2024,0.360782064,266,High Risk
9758,19,Student,13034.14,300,3689.64,Sports,3,23,2,1,2.56,India,4/13/2023,0.283075063,306,High Risk
9759,36,Unemployed,9806.48,426,1971.38,Beauty,12,1,0,0,3.12,USA,12/6/2024,0.2010283,171.6,High Risk
9760,54,Salaried,77292.85,609,5000,Sports,3,0,0,0,8.38,Canada,8/2/2024,0.064689037,96.4,Medium Risk
9761,50,Salaried,78869.1,741,5000,Beauty,9,1,0,0,1,Canada,4/25/2023,0.063396184,45.6,Low Risk
9762,42,Self-Employed,45778.15,513,5000,Electronics,12,2,0,0,1.56,Canada,3/26/2023,0.109222413,138.8,High Risk
9763,52,Unemployed,5000,300,783.99,Fashion,3,24,2,1,8.85,India,6/14/2023,0.156798,308,High Risk
9764,58,Self-Employed,56857.94,491,5000,Sports,9,10,2,1,1.41,Canada,1/8/2023,0.087938466,203.6,High Risk
9765,30,Student,14199.09,350,2148.42,Electronics,6,11,1,1,5.83,Germany,7/26/2024,0.15130688,242,High Risk
9766,34,Unemployed,5000,352,1938.6,Electronics,12,2,0,0,4.65,UK,9/17/2024,0.38772,203.2,High Risk
9767,36,Student,16987.77,317,5000,Electronics,6,17,1,1,1.14,Australia,3/30/2023,0.294329391,267.2,High Risk
9768,58,Student,10126.92,300,3166.93,Sports,6,12,2,0,8.1,Canada,9/20/2024,0.312723908,284,High Risk
9769,48,Self-Employed,92105.26,725,100,Fashion,9,20,1,0,7.61,Australia,8/6/2024,0.001085714,110,Low Risk
9770,52,Unemployed,10368.29,300,5000,Beauty,12,6,2,1,2.85,USA,9/26/2024,0.482239598,272,High Risk
9771,37,Salaried,20867.44,391,5000,Fashion,3,1,0,1,3.99,USA,5/18/2023,0.239607733,185.6,High Risk
9772,45,Student,22086.12,397,5000,Fashion,12,13,1,0,5.16,Canada,12/16/2024,0.226386527,227.2,High Risk
9773,58,Salaried,44301.86,434,5000,Home,12,15,2,1,4.37,Canada,7/3/2024,0.112862078,236.4,High Risk
9774,59,Student,5000,300,1539.07,Electronics,6,18,2,1,6.91,Australia,3/12/2023,0.307814,296,High Risk
9775,33,Student,24178.65,445,238.3,Fashion,3,16,1,0,4.43,India,11/22/2024,0.009855803,214,High Risk
9776,49,Self-Employed,81493.39,620,4439.09,Home,6,8,3,0,4.03,Canada,11/18/2024,0.05447178,168,Medium Risk
9777,24,Self-Employed,51492.26,504,5000,Beauty,3,20,1,1,6.16,UK,12/8/2024,0.097101972,198.4,High Risk
9778,24,Student,8362.21,309,3341.66,Electronics,6,5,1,1,2.2,Australia,2/7/2023,0.399614456,246.4,High Risk
9779,46,Self-Employed,50368.86,530,5000,Sports,6,10,1,1,5.31,USA,4/27/2023,0.099267682,168,High Risk
9780,28,Self-Employed,103453.15,788,5000,Electronics,12,9,2,0,3.38,USA,2/3/2023,0.048331056,82.8,Low Risk
9781,50,Student,16376.77,309,3903.6,Fashion,6,0,0,0,8.84,Germany,11/8/2024,0.238362021,216.4,High Risk
9782,29,Student,17722.42,331,5000,Home,3,13,3,0,9.79,Germany,4/15/2023,0.282128513,293.6,High Risk
9783,31,Unemployed,5915.15,357,2109.2,Beauty,12,1,0,1,9.75,USA,5/5/2023,0.356575911,199.2,High Risk
9784,46,Salaried,63465.3,534,5000,Electronics,6,7,2,1,1.2,Australia,12/7/2024,0.078783209,180.4,High Risk
9785,32,Student,12836.16,337,2176.39,Home,12,18,2,1,7.89,Canada,8/25/2024,0.169551486,281.2,High Risk
9786,21,Salaried,33669.13,400,5000,Home,9,4,1,1,7.23,Australia,1/10/2023,0.148503986,208,High Risk
9787,28,Student,8292.23,345,3097.14,Fashion,3,3,0,0,9.48,India,2/28/2023,0.373499047,208,High Risk
9788,18,Self-Employed,55207.75,471,5000,Home,9,23,4,1,8.6,USA,9/2/2024,0.090566995,277.6,High Risk
9789,19,Unemployed,6856.1,300,863.98,Sports,9,13,3,1,5,UK,5/2/2023,0.126016248,306,High Risk
9790,52,Self-Employed,65545.22,595,5000,Electronics,12,14,1,0,3.8,India,2/20/2023,0.076283213,150,Medium Risk
9791,26,Self-Employed,57076.06,585,5000,Sports,12,22,1,0,9.9,Germany,1/6/2023,0.087602403,170,Medium Risk
9792,35,Unemployed,5000,300,423.34,Electronics,3,11,1,1,2.47,Australia,9/10/2024,0.084668,262,High Risk
9793,33,Salaried,60229.89,519,5000,Home,3,11,2,1,2.79,India,1/7/2023,0.08301526,194.4,High Risk
9794,21,Unemployed,9072.97,300,1517.69,Fashion,6,15,1,0,8.54,Australia,8/25/2024,0.167275986,270,High Risk
9795,36,Salaried,29376.65,416,4331.02,Beauty,9,5,0,0,5.89,Canada,8/18/2024,0.147430698,183.6,High Risk
9796,59,Self-Employed,65372.23,542,5000,Beauty,12,10,2,1,2.51,UK,7/13/2024,0.076485076,183.2,High Risk
9797,46,Salaried,68519.54,654,5000,Beauty,6,4,0,0,4.61,USA,1/17/2023,0.072971885,86.4,Medium Risk
9798,35,Self-Employed,36101.3,460,5000,Sports,12,20,3,1,4.67,India,9/2/2024,0.138499168,256,High Risk
9799,38,Unemployed,14356.53,330,3233.44,Fashion,9,13,2,1,9.82,Australia,2/24/2023,0.22522434,274,High Risk
9800,26,Salaried,43936.46,463,2003.11,Electronics,9,18,2,0,1.8,Australia,11/22/2024,0.045591065,230.8,High Risk
9801,57,Unemployed,10956.25,355,2775.36,Fashion,3,9,1,1,9.41,Canada,11/7/2024,0.253312949,236,High Risk
9802,30,Self-Employed,44236.81,493,5000,Fashion,9,14,1,0,4.59,India,5/31/2023,0.113028042,190.8,High Risk
9803,26,Self-Employed,76267.06,542,5000,Beauty,12,12,3,0,8.49,Canada,12/13/2024,0.065559102,207.2,High Risk
9804,53,Salaried,57563.34,624,5000,Home,6,1,0,0,1.01,Germany,3/10/2023,0.086860839,92.4,Medium Risk
9805,35,Self-Employed,53326.7,489,5000,Beauty,9,16,2,1,3.34,Germany,11/26/2024,0.093761662,216.4,High Risk
9806,56,Unemployed,5966.15,300,1722.57,Electronics,3,14,2,0,4.87,India,2/20/2023,0.288723884,288,High Risk
9807,49,Student,27287.57,484,1971.35,Fashion,9,1,0,0,1.5,Canada,8/15/2024,0.072243516,148.4,High Risk
9808,28,Unemployed,10061.94,325,4876.21,Beauty,12,9,2,0,4.68,India,3/26/2023,0.484619268,268,High Risk
9809,33,Unemployed,14765.63,337,4190.59,Home,6,16,3,1,6,UK,7/9/2024,0.283807057,297.2,High Risk
9810,56,Salaried,65634.49,648,3086.95,Home,9,3,0,0,2.81,USA,8/16/2024,0.047032437,86.8,Medium Risk
9811,28,Salaried,50911.26,515,5000,Home,9,12,1,0,5.1,UK,1/12/2023,0.098210101,178,High Risk
9812,38,Student,7026.58,337,779.99,Electronics,6,0,0,1,5.12,India,3/31/2023,0.111005639,205.2,High Risk
9813,38,Self-Employed,92459.29,773,5000,Electronics,9,2,0,0,9.04,USA,4/15/2023,0.054077854,34.8,Low Risk
9814,29,Unemployed,7991.05,300,4189.89,Sports,12,6,1,0,1.03,USA,11/18/2024,0.524322836,252,Medium Risk
9815,44,Unemployed,16365.13,378,5000,Sports,3,0,0,0,3.95,Canada,4/23/2023,0.305527668,188.8,High Risk
9816,46,Salaried,59888.9,540,5000,Fashion,3,12,1,1,7.83,Australia,6/21/2023,0.083487925,168,High Risk
9817,20,Student,7676.21,312,3296.1,Home,3,14,2,1,8.35,India,10/26/2024,0.429391588,283.2,High Risk
9818,24,Self-Employed,66478.42,587,5000,Sports,6,14,1,0,6.98,UK,5/30/2023,0.075212377,153.2,Medium Risk
9819,24,Unemployed,5210.22,301,1647.97,Beauty,12,11,1,0,2.56,Germany,8/25/2024,0.316295665,261.6,High Risk
9820,51,Salaried,98571.96,779,5000,Fashion,6,0,0,0,9.78,Australia,10/28/2024,0.050724364,28.4,Low Risk
9821,44,Salaried,72285.78,639,5000,Home,3,0,0,0,9.35,India,1/20/2023,0.069169898,84.4,Medium Risk
9822,32,Self-Employed,37827.47,403,628.53,Home,6,20,3,1,5.27,Germany,1/20/2023,0.016615703,278.8,High Risk
9823,26,Unemployed,15003.8,394,4078.46,Home,6,0,0,0,1.21,UK,1/28/2023,0.27182847,182.4,High Risk
9824,47,Salaried,89311.71,750,5000,Sports,6,22,1,0,3.45,Australia,4/17/2023,0.0559837,104,Low Risk
9825,32,Self-Employed,53537.07,524,5000,Fashion,3,10,2,1,9.6,Germany,2/8/2023,0.093393232,190.4,High Risk
9826,24,Salaried,38988.44,433,5000,Electronics,9,22,2,1,7.75,India,3/26/2023,0.128243141,250.8,High Risk
9827,30,Self-Employed,15023.12,351,4867.05,Sports,3,0,0,1,2.06,Australia,6/1/2023,0.323970653,199.6,High Risk
9828,22,Self-Employed,40587.43,524,5000,Beauty,3,0,0,0,8.54,USA,12/25/2024,0.12319085,130.4,High Risk
9829,37,Salaried,43677.08,515,5000,Electronics,12,2,0,1,7.22,UK,1/17/2023,0.114476517,138,High Risk
9830,43,Salaried,76607.32,605,5000,Fashion,9,3,1,0,4.7,USA,12/4/2024,0.065267914,124,Medium Risk
9831,47,Student,9274.19,371,2998.55,Beauty,6,20,1,1,3.08,India,6/14/2023,0.323322037,251.6,High Risk
9832,36,Salaried,58796.11,532,5000,Sports,12,15,1,0,5.89,UK,8/13/2024,0.08503964,177.2,High Risk
9833,54,Self-Employed,84101.29,690,5000,Fashion,9,13,1,0,6.03,India,9/12/2024,0.05945212,110,Medium Risk
9834,28,Salaried,53149.04,523,5000,Fashion,3,9,1,0,3.94,Canada,7/11/2024,0.094075076,168.8,High Risk
9835,24,Self-Employed,39095.29,479,5000,Home,3,24,2,1,3.96,USA,11/13/2024,0.127892644,236.4,High Risk
9836,53,Self-Employed,42208.87,544,5000,Electronics,6,2,0,1,3.48,Canada,2/15/2023,0.118458514,126.4,High Risk
9837,24,Self-Employed,54401.1,585,5000,Electronics,12,3,0,0,7.01,Australia,9/25/2024,0.091909906,112,Medium Risk
9838,35,Unemployed,13889.78,333,4626.11,Sports,3,13,1,0,7.51,India,3/5/2023,0.333058551,252.8,High Risk
9839,45,Unemployed,12764.02,352,4179.39,Fashion,3,12,1,0,1.01,Germany,5/22/2023,0.327435244,243.2,High Risk
9840,40,Salaried,29649.92,356,5000,Fashion,9,19,2,0,1.6,Canada,11/1/2024,0.168634519,275.6,High Risk
9841,47,Salaried,54189.22,544,5000,Beauty,9,2,0,0,3.91,USA,4/21/2023,0.092269274,126.4,High Risk
9842,38,Unemployed,5000,306,100,Sports,9,13,1,0,3.71,India,1/19/2023,0.02,263.6,High Risk
9843,19,Unemployed,5978.6,303,2217.46,Sports,3,22,1,1,9.1,Canada,3/27/2023,0.370899542,282.8,High Risk
9844,57,Student,22893.16,439,5000,Beauty,3,1,0,1,9.48,Germany,12/3/2024,0.218405847,166.4,High Risk
9845,50,Unemployed,6632.82,300,799.3,Fashion,12,16,3,0,8.09,India,10/27/2024,0.120506813,312,High Risk
9846,40,Salaried,53571.78,479,5000,Electronics,6,0,0,1,4.59,UK,12/13/2024,0.093332721,148.4,High Risk
9847,42,Self-Employed,55790.17,593,5000,Electronics,12,14,1,0,3.96,UK,4/27/2023,0.089621523,150.8,Medium Risk
9848,37,Salaried,31726.49,390,5000,Electronics,3,14,2,0,7.25,Germany,3/29/2023,0.157597011,252,High Risk
9849,55,Salaried,69928.17,595,5000,Beauty,9,14,2,0,4.22,India,4/14/2023,0.071501943,170,Medium Risk
9850,38,Unemployed,9893.65,364,4021.25,Fashion,6,16,1,0,8.88,UK,3/27/2023,0.40644757,246.4,High Risk
9851,59,Student,27694.59,378,5000,Electronics,6,25,2,1,6.83,Australia,9/17/2024,0.180540676,278.8,High Risk
9852,41,Student,21103.3,300,5000,Electronics,6,19,4,1,6.46,USA,10/19/2024,0.236929769,338,High Risk
